"","ID","step","angle","x","y","time","colony.dist","colony.angle","states"
"21",1,2.99075872150022,0.308294699039689,-25.1259676357964,-17.0644203057561,0.35,30.3728281529163,-2.73780769738911,1
"22",1,1.9848549697206,0.484760905161478,-27.7490147563661,-18.5011741237431,0.366666666666667,33.3511808472517,-3.05465255767794,1
"23",1,3.34786407532603,-0.0904150917607289,-28.8449300305958,-20.1560514492675,0.383333333333333,35.1894358933968,2.76562540217779,1
"24",1,2.12946958183617,-0.0466673708340783,-30.9378959254367,-22.7690358789745,0.4,38.4133101821645,2.88059306508611,1
"25",1,1.78209221357834,-0.563216726740899,-32.345250109764,-24.3671581833749,0.416666666666667,40.4965875426165,2.9384450059397,1
"26",1,2.69848827555455,-0.187152519556485,-34.0551698422024,-24.8691812568631,0.433333333333333,42.1690736128737,-2.79641419294159,1
"27",1,2.70113548087478,0.204473649066978,-36.7405999095924,-25.1343308871906,0.45,44.5152363900668,-2.6400335062982,1
"28",1,3.19140181343273,0.0126907404557453,-39.3187746781949,-25.9400279447638,0.466666666666667,47.1046822722518,-2.86129429806734,1
"29",1,2.77158408412643,0.616068121083797,-42.3525722258867,-26.9305419398193,0.483333333333333,50.1895852077034,-2.89079980349019,1
"30",1,2.56538626032242,-0.071409708917642,-44.005851460256,-29.1550297704415,0.5,52.7876000937478,2.79507340997865,1
"31",1,2.87590173726903,0.145357483368504,-45.6791385717328,-31.0995906224636,0.516666666666667,55.2609105746584,2.87909441471482,1
"32",1,1.9907741492474,-0.056078895516559,-47.2194243501766,-33.528238502077,0.533333333333333,57.912147370083,2.75343533340944,1
"33",1,1.27932735126151,-0.764949039056184,-48.3782031383623,-35.1470076126553,0.55,59.7976812512049,2.82036786458304,2
"34",1,0.733956841904814,0.0436389414968077,-49.6358015056718,-35.3817943631892,0.566666666666667,60.955591732584,-2.70687873968193,2
"35",1,0.459637840517688,-0.10566149320173,-50.3507292059728,-35.5478396254558,0.583333333333333,61.6347696808411,-2.75505687921877,2
"36",1,0.2565355700571,-0.0248161426701206,-50.8069199864012,-35.6040260676631,0.6,62.0402271976127,-2.65289647728133,3
"37",1,0.159616585104485,0.0249294989748553,-51.062231400013,-35.6290576633787,0.616666666666667,62.2638034939148,-2.63010431172678,3
"38",1,0.158554483862259,-0.109490571413495,-51.2206487256324,-35.6485872610191,0.633333333333333,62.4049407465557,-2.65622978388909,3
"39",1,1.4024243421482,1.0502929778446,-51.3791894592131,-35.6506753578903,0.65,62.5363235484738,-2.54816001811318,2
"40",1,0.887317727437553,1.07606959793453,-52.0605548550209,-36.8764547967966,0.666666666666667,63.7979176007558,2.69442956861589,2
"41",1,0.492346134552017,-0.274254221281125,-51.5826742436119,-37.6240929918244,0.683333333333333,63.846257960667,1.63224242401275,2
"42",1,0.431162037234329,-2.16743830031227,-51.4397736425045,-38.095244914681,0.7,64.0101398022347,1.91375904746721,2
"43",1,0.438586394205153,0.250732991730233,-51.8514022904487,-37.9669384123371,0.716666666666667,64.2655143283872,-2.20740438763905,2
"44",1,4.5492122516016,-3.06344737840279,-52.2894088400595,-37.9443931760351,0.733333333333333,64.6061858519789,-2.46242423863868,4
"45",1,4.59929234560129,0.428444327875535,-47.7418202578663,-37.8228604757947,0.75,60.9085394350073,0.643271469711383,4
"46",1,1.36511440420737,-0.126187398567759,-43.6107839221133,-35.8009730226967,0.766666666666667,56.4234892901273,0.232205007352837,4
"47",1,2.28542482840763,0.277680795928188,-42.3188752514177,-35.3599409114441,0.783333333333333,55.147190534114,0.367075462116502,4
"48",1,3.8884275560294,0.165314383274156,-40.4412637023234,-34.0569668069393,0.8,52.871285192719,0.0932537229571055,4
"49",1,6.30120132258522,-0.094283341184588,-37.6550590962916,-31.3446001739386,0.816666666666667,48.9937489442203,-0.0777748942069141,4
"50",1,1.87746563414032,0.433953106269632,-32.7462657277251,-27.3937919310006,0.833333333333333,42.6935329466857,0.0189448446904961,4
"51",1,2.4779880305164,-0.583440962822593,-31.9141882992482,-25.7107814258649,0.85,40.9824315570522,-0.433480383787884,4
"52",1,7.13637887843833,-0.215966500682916,-29.773910299505,-24.4619280464813,0.866666666666667,38.5340324683804,0.159568060710681,4
"53",1,1.57066550372343,0.388726609818651,-22.9825746755302,-22.2697455862028,0.883333333333333,32.0021922247605,0.457414447129306,4
"54",1,2.39666961230646,0.182692336665328,-21.7822346645335,-21.2567431268834,0.9,30.4354213925667,0.0722297967339642,4
"55",1,1.76149346866698,0.0872369532736243,-20.2619493855599,-19.4039727954366,0.916666666666667,28.0546030652554,-0.119880176310217,4
"56",1,4.84484841141795,-0.359646481951917,-19.2674695059517,-17.9500577328518,0.933333333333333,26.3332480673291,-0.220873277771394,4
"57",1,4.45383780881549,0.226015445878165,-15.2998496080855,-15.1696713432155,0.95,21.5454015207702,0.169883664624377,4
"58",1,4.4162003020581,0.114970861210567,-12.3179942770381,-11.8613167654928,0.966666666666667,17.1004040426098,-0.0707442710421406,4
"59",1,3.10629034163297,-0.299386087946843,-9.75717656565639,-8.26339545493422,0.983333333333333,12.7861721784912,-0.2495342796717,4
"60",1,4.2026272125141,0.0370240240712069,-7.28966239417108,-6.37648965441277,1,9.68497796248526,0.0658349782043994,4
"61",1,3.90854306329982,-0.415653047904118,-4.04804542523174,-3.70179436073004,1.01666666666667,5.48543099982785,0.0508830173924051,4
"62",1,2.67287813781041,0.943735144397235,-0.285531304305102,-2.64340106544856,1.03333333333333,2.65877741049392,1.18898355637356,4
"63",1,2.95607087585395,2.47590565281823,0.638139540470043,-0.135192599212699,1.05,0.652302929621815,1.71487669852138,4
"64",1,5.78595824668836,-3.1157723295325,-1.87848275463961,-1.68598828105764,1.06666666666667,2.52413429582147,-2.9624071952644,4
"65",1,3.01905553216486,-2.91945394104673,2.96732868541425,1.47556581777795,1.08333333333333,3.31396047198468,3.0249727167648,4
"66",1,2.71310888471645,-1.34747678249448,0.864410017092276,-0.690635784270711,1.1,1.10642779437462,-1.47433173631545,4
"67",1,2.03878993924602,-3.03555148309609,-1.45246400047613,0.721120075304094,1.11666666666667,1.62162444347811,-3.05516442139044,4
"68",1,4.31247478750007,2.90855711572629,0.391078014068593,-0.149521789631864,1.13333333333333,0.418686969778795,-3.06556104749272,4
"69",1,5.82376992040919,2.80488223067849,-2.97771944857478,2.5428085111506,1.15,3.91569766948374,3.1090634502878,4
"70",1,2.94257933697227,2.48239158499755,0.114973773888625,-2.39191992287612,1.16666666666667,2.39468158345403,2.62978800805753,4
"71",1,2.0750022387434,2.38185892284929,0.406884672261611,0.536144485873668,1.18333333333333,0.673057238468006,2.59178018879189,4
"72",1,4.33759803038414,2.88044216453226,-1.16442067336549,-0.819080145541284,1.2,1.42364594944841,3.04291538932825,4
"73",1,4.70904973356638,-3.0591135900203,2.74032564551043,1.06975887841426,1.21666666666667,2.94172886265683,3.06322924252862,4
"74",1,4.64027084096208,3.03120776849243,-1.31545509173359,-1.32310384322315,1.23333333333333,1.86575075460783,-2.88632100859737,4
"75",1,3.77439709572591,2.84082673414548,2.91651406086244,0.580196072438737,1.25,2.97366470027837,2.91532328853978,4
"76",1,1.14958380637999,2.9800737994629,-0.829886391759914,0.121331076154242,1.26666666666667,0.838708920465877,2.87454461198234,4
"77",1,3.76298600653595,-2.84122747768228,0.31879414890941,0.0757685545084407,1.28333333333333,0.327674508058185,-2.86860540021061,4
"78",1,6.45730341550291,-2.90411709659373,-3.31701951365854,-0.89424314463217,1.3,3.43544600535551,-3.13898165728629,4
"79",1,4.62453883209884,-2.61027763933742,2.35537165307218,2.19132744303244,1.31666666666667,3.21709365525517,-2.89045511542753,4
"80",1,5.44314795675849,-2.46510824057718,-0.027364771763124,-1.77212137578094,1.33333333333333,1.77233264406922,-2.61574835082824,4
"81",1,5.29311966263278,-2.81855431748493,-0.761035878250467,3.62135490456643,1.35,3.70045766802051,-3.06965416695714,4
"82",1,5.36682807504351,-2.63722909844525,1.58047324458803,-1.12569162887032,1.36666666666667,1.94038071526371,-2.64793421476725,4
"83",1,4.28608870332062,-3.11075191321461,-2.82397928303865,1.94084412323795,1.38333333333333,3.42662149963178,-3.13553078427026,4
"84",1,5.3419448287045,-2.85185725874835,0.767376002423595,-0.398541177715064,1.4,0.864697056448169,-3.04325055410051,4
"85",1,4.07296186983602,-2.60328917431522,-4.35513281027803,1.1168063127032,1.41666666666667,4.49604694540147,-3.10499931119963,4
"86",1,3.66124372355034,-1.46498002597911,-0.409480336605968,2.12717503259894,1.43333333333333,2.16622892727874,-1.63130768533767,4
"87",1,1.84721320766911,2.86283534435444,0.868284137380734,-1.30386322895605,1.45,1.5665173676186,-2.91059989801898,4
"88",1,4.18558409069559,2.17983575479504,0.724819582848148,0.537770436076159,1.46666666666667,0.902530038058405,2.13137339305973,4
"89",1,2.25298577716627,3.02846302944329,-2.5118494181356,-2.11611124145863,1.48333333333333,3.28440470795177,-3.12828037521056,4
"90",1,6.50901566408321,0.333651745223332,-0.619513004258411,-0.893406122131843,1.5,1.0871848331852,0.390841097193302,4
"91",1,1.98313807996092,-2.82856486830741,3.38920124581024,4.2347022012733,1.51666666666667,5.42396421614953,3.13013555936266,4
"92",1,4.79999241201393,-0.5942873784751,2.70832453466785,2.37211165356427,1.53333333333333,3.60026880691696,-0.501016462706549,4
"93",1,3.64404338530608,2.77722524200936,-1.18135349439837,-0.440419588145018,1.55,1.26077971602857,2.87239569414769,4
"94",1,5.18052724398181,-3.08324930853024,2.3386363613154,0.502301796817213,1.56666666666667,2.39197138894936,3.09148416230117,4
"95",1,3.19831490774241,3.07219444516004,-2.5788684120716,-1.12742496842715,1.58333333333333,2.81454247546802,-3.04947395317043,4
"96",1,4.19160693647868,2.27817278452869,0.519524768435597,-0.33421758818294,1.6,0.617743782865423,2.31930856162409,4
"97",1,2.59282520280324,-2.79771011022799,-2.90938907890726,2.07661598911695,1.61666666666667,3.57447601456787,3.13448548088076,4
"98",1,3.0101559748127,-1.12598130819631,-0.409749985569255,1.38774231757187,1.63333333333333,1.44697055624976,-1.01477641742688,4
"99",1,1.59518420489496,2.96833565955303,0.117013374354855,-1.57596471169773,1.65,1.58030278816891,3.0398043232477,4
"100",1,5.94251147965776,1.45224930623348,0.11279559734995,0.0192139171409055,1.66666666666667,0.114420371409245,1.73687555802087,4
"101",1,4.52830590647288,3.06850833012505,-5.78984620011691,0.706427491411323,1.68333333333333,5.83278311114256,3.13608426072495,4
"102",1,3.35012416608589,0.0597643084786067,-1.3421668066027,-0.144279505801128,1.7,1.3498993712645,0.29607349745812,4
"103",1,5.17240957274558,2.74484822746421,1.98002511235975,-0.575988646048642,1.71666666666667,2.06210144414677,2.98772852035215,4
"104",1,4.59211304363988,2.97556798091739,-2.49327469556946,2.02081893569679,1.73333333333333,3.20938122983819,2.98644458238732,4
"105",1,5.12979369926666,-3.06949865510544,1.04254426724705,-0.909281142415682,1.75,1.38336211641148,3.1163569056956,4
"106",1,2.85942108883775,-2.55922542864856,-3.13278811995803,2.07088376130899,1.76666666666667,3.75538559370452,-3.10578846574861,4
"107",1,2.86783640722274,-1.5919952545817,-0.275380633361922,1.96359248098035,1.78333333333333,1.98280859504728,-1.39393095937928,4
"108",1,3.88853277169084,2.92063198085962,-0.443711190287207,-0.899299497805693,1.8,1.00280566768425,2.74197158343363,4
"109",1,1.96363041087803,-2.97389584592703,0.629749896851018,2.83812854978447,1.81666666666667,2.90715644534063,-3.08025372779503,4
"110",1,7.46929411686025,-0.176378828186823,0.41029522229347,0.886799762434725,1.83333333333333,0.977116158955082,-0.321346177739875,4
"111",1,4.08073411468778,-2.84519091894244,-1.71391426280468,-6.27407229811643,1.85,6.50395920207356,-3.1198881197455,4
"112",1,4.87764243122604,-0.443430748758308,-1.74667924594784,-2.19346972366052,1.86666666666667,2.80396109403113,-0.680515429783981,4
"113",1,3.86182054281696,-2.93634593029562,0.310585718449379,2.22909249220038,1.88333333333333,2.25062587457107,-2.84463269571677,4
"114",1,2.00452039718262,-3.02555570432379,-0.570404436878809,-1.53089610500811,1.9,1.63370869678167,3.01508677634377,4
"115",1,2.70338695372899,-2.3115511539063,-0.342149153098948,0.460586144008366,1.91666666666667,0.573764445586185,-2.38856164201398,4
"116",1,3.58695037819844,-2.85816915283706,1.43212321508088,-1.5790850513331,1.93333333333333,2.13178012527494,-3.12088443297705,4
"117",1,5.85233218538004,-2.68596845538985,-1.58492565611313,0.360922454962927,1.95,1.6255012623502,-2.79404730048276,4
"118",1,3.54590041452582,2.77408896928112,4.22819466510842,-0.315408927597589,1.96666666666667,4.23994256065569,-3.10022641166815,4
"119",1,2.695807963792,1.08920339393268,1.08846676348725,1.33247409419611,1.98333333333333,1.72053686589976,1.36917783364884,4
"120",1,2.5276585345993,2.6198781368077,-1.12749881652686,-0.202738309947715,2,1.14558125141341,2.71362912926332,4
"121",1,4.95443555533962,2.90841430753703,1.39121336111037,0.00973906238779909,0.0166666666666667,1.39124744940223,3.06443268494546,4
"122",1,2.43589819241589,2.89291434194613,-3.50831385515042,0.745310084882002,0.0333333333333333,3.58660748185067,3.08128169110779,4
"123",1,4.61871802283119,0.260070443951763,-1.2625238376408,-0.198102444751321,0.05,1.27797144695322,0.55333721033643,4
"124",1,2.7375983461217,2.94495375939462,3.31252183999081,-0.831753154535483,0.0666666666666667,3.41534979914149,3.03321090131143,4
"125",1,4.23753303031055,0.135110039782592,0.726444769374951,0.0663838559051266,0.0833333333333333,0.729471602790032,0.425393580871904,4
"126",1,1.60774820818287,2.84914110802604,-3.4273297851912,0.904741257501669,0.1,3.54473499707446,3.08265647369004,4
"127",1,3.41482825227532,0.606953238324335,-2.0099779842299,0.145815587078688,0.116666666666667,2.01526020218829,0.419187354617973,4
"128",1,5.45336239115573,-2.6530765485143,1.38215846222036,0.538832534806842,0.133333333333333,1.48347649636039,-2.88521489065994,4
"129",1,3.25335838485015,-2.77610122092261,-3.10676725960474,-2.55773124351402,0.15,4.02417593047318,-3.05668145009443,4
"130",1,3.64296635561925,-1.18085536120668,-1.26591317814351,0.124729759192695,0.166666666666667,1.27204311539573,-1.06756690040748,4
"131",1,2.595384253605,2.77086440148146,2.29587669691525,-0.640029519340532,0.183333333333333,2.38341930701791,3.08122260654518,4
"132",1,1.64797616562281,1.98096288241739,0.128110744640797,0.787139076173129,0.2,0.797496262142404,1.99168527412242,4
"133",1,4.34143394360416,2.95268130235987,-0.154047307627309,-0.836502594886449,0.216666666666667,0.850568729873715,3.13153932433467,4
"134",1,2.92807393982771,-3.07184066580031,1.37928470537643,3.22514012999424,0.233333333333333,3.50769941080826,3.09843952743513,4
"135",1,1.6967857741628,-0.438788831227849,0.538567386867099,0.420356468558541,0.25,0.683194255578794,-0.616831910366449,4
"136",1,4.44803904624981,-3.13099958073581,-0.592981212414605,-0.844032605605284,0.266666666666667,1.03151236425044,-3.02402199417793,4
"137",1,5.91532040495312,-3.05582437575971,2.33803999159483,2.50173577529169,0.283333333333333,3.42419521810178,3.10942236511779,4
"138",1,3.61325256695587,-2.980841185841,-1.164360323137,-2.26525567934938,0.3,2.54698218582705,-2.98273455637852,4
"139",1,2.62070540653941,3.14130340848073,0.481361147593693,0.951449926295801,0.316666666666667,1.06628585128989,-3.13707004402624,4
"140",1,4.4768844005984,-2.84425954158142,-0.712961486315536,-1.38129315299883,0.333333333333333,1.55444036729966,3.13829191450668,4
"141",1,3.03561976388448,3.03299606203593,0.0702657227562842,3.02654634898974,0.35,3.02736190013312,-2.98895081226413,4
"142",1,4.33267789772577,2.16541541071534,-0.781621157649548,0.112910116739996,0.366666666666667,0.78973434048904,1.71178316287055,4
"143",1,3.32790280689544,-2.96241172380983,3.34431088053311,1.43532555136685,0.383333333333333,3.63930964663062,-3.0463516060554,4
"144",1,4.68087724962813,-0.498859649197372,0.4069743506629,-0.12896061248956,0.4,0.426917980027981,-0.796216308362218,4
"145",1,2.2250945583123,2.9511838676784,-4.27369121465137,-0.084444415802623,0.416666666666667,4.27452540728775,-3.11232572696736,4
"146",1,2.5824181335302,0.618936579020298,-2.09291467421632,-0.526326158035934,0.433333333333333,2.15808041049977,0.446290262065341,4
"147",1,1.86081272381519,-2.40645701001392,0.266096284128034,0.524364431432173,0.45,0.588018102933858,-2.45941503743207,4
"148",1,5.83985592117924,-2.73616847349093,-0.486961893808999,-1.1772604901515,0.466666666666667,1.27399927303504,-3.11715871310442,4
"149",1,3.34908928209114,-3.05237639269695,-0.421445465897391,4.6622279101971,0.483333333333333,4.68123758928622,-3.04022287066047,4
"150",1,4.26596780949661,0.724171370736952,-0.160490715410243,1.32332065817348,0.5,1.33301719196775,0.0426921796386084,4
"151",1,3.44758626517862,-2.9430041689389,2.90616529390747,-1.642164508233,0.516666666666667,3.33803849402796,-2.88729866102668,4
"152",1,6.94876224156718,1.8966087062941,0.00371215202464084,0.21837756735215,0.533333333333333,0.218409116099345,2.12383847380915,4
"153",1,3.74999281763699,-3.03763642528319,-1.67654197731229,-6.52417704871704,0.55,6.73614720479715,3.13428825478402,4
"154",1,2.9396537074326,-0.650390370234025,-1.15225119731306,-2.81101595467105,0.566666666666667,3.03800814994374,-0.248745736928447,4
"155",1,7.22495860979673,1.46208524467569,0.937308733376256,-0.74333531789953,0.583333333333333,1.19628385281262,1.69096691087357,4
"156",1,1.83933789571133,-3.04971719290241,-3.55735008596878,4.91334825208738,0.6,6.06594845678993,3.09683234930184,4
"157",1,3.87024104502951,0.152303352775258,-2.28579851196275,3.58431834676449,0.616666666666667,4.25114253445396,-0.195604226136274,4
"158",1,2.13718987135645,-1.45997200137404,0.783032302437442,1.22613192936256,0.633333333333333,1.45483301270724,-1.48393654241023,4
"159",1,3.36761588559097,-3.016238874295,-0.323772163310473,-0.602136218593056,0.65,0.683663981409207,-3.09057900604926,4
"160",1,2.15075843739226,3.13457451109325,1.04637960419442,2.47414739753986,0.666666666666667,2.68632008904884,-3.12268950974223,4
"161",1,5.29167515411101,0.356114676142869,0.15755289119546,0.51564058614669,0.683333333333333,0.539173559817013,0.12949456323179,4
"162",1,2.53565020933788,-3.00058965646561,-0.212132679334879,-4.76310533647333,0.7,4.76782683410193,-3.1161811945341,4
"163",1,5.0971667786888,0.102837528161213,-0.392225881040585,-2.23385872476963,0.716666666666667,2.26803129255032,-0.244894848256941,4
"164",1,3.06508833596409,-2.71261201105149,-1.27427197357032,2.78641057681387,0.733333333333333,3.06396034001862,-2.88659272055202,4
"165",1,1.04351943432731,-1.73364603533718,0.463742281352395,0.261717930777818,0.75,0.532497116240592,-1.6598969869005,4
"166",1,3.83631860872747,-2.86370147544916,-0.480360202809738,-0.182808006843,0.766666666666667,0.513969543659275,3.06518000412294,4
"167",1,5.57716825173393,3.07867409785463,2.40900099599167,2.34086636409505,0.783333333333333,3.35900895105095,-3.08848199566299,4
"168",1,3.79946682004172,3.0011385139342,-2.01387443610913,-1.0566295697168,0.8,2.27423751882115,2.96975944409606,4
"169",1,5.54224831420198,-3.10856630425081,1.29357591269951,0.813322383346036,0.816666666666667,1.52801568747446,-3.09487997678673,4
"170",1,4.94349966520241,-2.63495643558293,-3.4382724354895,-2.07218062064054,0.833333333333333,4.01443020430112,3.13638335520692,4
"171",1,2.60859917623708,-2.27232746214654,-0.996707221624047,2.22630146566603,0.85,2.43923010428788,-2.20409352817228,4
"172",1,2.19559076011538,2.30943959118467,-0.0956047547553646,-0.221718960406421,0.866666666666667,0.241453031738137,2.38178135365084,4
"173",1,3.77867993265908,3.04121614416065,0.917202791269226,1.72631585976997,0.883333333333333,1.95484715719807,3.1326650305777,4
"174",1,5.52103360013126,-3.11833393552695,-1.15305704436589,-1.4347672214597,0.9,1.84067855078962,3.0444542443052,4
"175",1,4.15169080820778,-3.1339313502849,1.76356937095302,3.25299369045147,0.916666666666667,3.70028983679397,-3.08181108270331,4
"176",1,3.20722474758402,2.6740638751481,-0.402596011297436,-0.288794573081046,0.933333333333333,0.49546529016034,2.74196619790769,4
"177",1,3.74070443810357,2.88567622788644,2.32430560665955,1.39948802989127,0.95,2.7131095257947,3.12920161051981,4
"178",1,4.16369086237942,2.45190726468191,-1.25104130648115,0.299595242414718,0.966666666666667,1.28641426445745,2.60809826764986,4
"179",1,4.07168372737427,3.13167323711023,2.59802644506242,-1.28817018153466,0.983333333333333,2.89984893155466,3.07253059460373,4
"180",1,3.64522835582911,-3.03644884904877,-1.15039995079924,0.301769418126916,1,1.18932116289737,-2.99696919509668,4
"181",1,3.88406454680019,-3.01077318816737,2.33628299611636,-0.761589314299966,1.01666666666667,2.45728234470489,3.12248835850247,4
"182",1,4.71125243451597,-2.84899044223573,-1.49490363932375,-0.122866864299047,1.03333333333333,1.49994438470434,-2.89438921809992,4
"183",1,2.82978272390445,-2.67123877311671,3.17816391950562,0.475747445878307,1.05,3.21357457226483,-3.12040834926216,4
"184",1,5.15047576569139,-1.72774951082688,0.839068332661162,-1.1168297422394,1.06666666666667,1.39690527238797,-1.52422590756524,4
"185",1,4.30950774447479,-2.86286758741654,-1.3584760355529,3.54130286243223,1.08333333333333,3.79292540167115,3.06708395422306,4
"186",1,7.69452406613937,-2.53419220239824,1.48162652063648,0.300057041761618,1.1,1.51170479094435,-2.09051084293782,4
"187",1,6.24705427346375,2.42012544442146,-5.98523165795408,2.15794012344712,1.11666666666667,6.36236619315163,3.0394206303095,4
"188",1,3.92929847611971,1.86381462230843,-2.4297606321655,-2.97862613042128,1.13333333333333,3.84394983766044,1.8518684297446,4
"189",1,6.58364118553574,-2.65011457428571,0.0173992041237754,0.0955884440821637,1.15,0.0971590600314234,-2.64932940010449,4
"190",1,3.60996889068439,2.92647535008183,-1.16668190263238,-6.38069777507968,1.16666666666667,6.48648215590212,3.14158089270373,4
"191",1,5.41765975788529,0.478145217883309,0.225639476129428,-3.05003469245605,1.18333333333333,3.05836963076301,0.469798105157002,4
"192",1,4.74955302993439,-3.01864000566809,-0.219147124578513,2.3493358386374,1.2,2.35953477298325,-3.13077325055593,4
"193",1,2.54544576283841,2.97807255414817,0.748378083354621,-2.30062641456132,1.21666666666667,2.41928742712039,-3.03224016100158,4
"194",1,3.29521375145636,1.53587204452902,0.642455881452464,0.242614552924113,1.23333333333333,0.686739674770163,1.89025166372667,4
"195",1,4.53467025482418,3.09167404384462,-2.65268390537525,0.220536213944931,1.25,2.66183548017116,3.05194621856185,4
"196",1,4.09074231583533,3.08547012239663,1.87775200471895,0.0246158614642119,1.26666666666667,1.8779133451418,-3.08526574973268,4
"197",1,4.20820917295406,-3.04558175063612,-2.19282189886161,0.430326090636105,1.28333333333333,2.23464727069155,3.04715309457251,4
"198",1,3.31070688845809,-2.71500738811824,2.01536394100636,0.416312509030335,1.3,2.05791348697748,-2.934558357682,4
"199",1,2.22472190561268,-2.8838065004357,-1.00319545384477,-0.943496036699466,1.31666666666667,1.37716589047305,-2.81010720058111,4
"200",1,NA,NA,0.725229929444307,0.457194240169373,1.33333333333333,0.857312675635817,3.02303350930374,4
"201",2,2.08891916393631,NA,0,0,0.0166666666666667,0,0,1
"202",2,2.87818053491116,0.130875970687552,0.79825200261763,1.9303826081317,0.0333333333333333,2.08891916393631,3.14159265358979,1
"203",2,0.827863969330767,0.704493255831491,1.5415997954207,4.71091443684294,0.05,4.95673731001517,3.08656711315858,2
"204",2,2.14411946175914,1.73175232213492,1.18653831514776,5.45877143984717,0.0666666666666667,5.58623834129953,2.48429620628232,2
"205",2,1.03216059709214,-0.812494212544276,-0.577957306685772,4.24065672159416,0.0833333333333333,4.27986028729364,1.10203313644366,2
"206",2,2.01460943291231,-0.323439273265534,-1.58781171845385,4.45408016272032,0.1,4.72863364506049,2.12151251518518,2
"207",2,0.975588101247605,-0.215446774436415,-3.32428148378131,5.47551245185302,0.116666666666667,6.40562908649952,2.64814841806557,2
"208",2,1.50636146828888,1.54548611126132,-4.03999278401956,6.13848264575858,0.133333333333333,7.34864007059874,2.90003600816348,2
"209",2,2.36803046509822,1.82299050949413,-5.09129448240103,5.05964548838696,0.15,7.17783337607399,1.56098827252787,2
"210",2,1.55919316243519,-1.10840338063512,-3.0365995236325,3.88244673284715,0.166666666666667,4.92892780433236,-0.386765575457206,2
"211",2,2.70523904607887,1.20265834963075,-3.12680326240942,2.32586502818295,0.183333333333333,3.89699201579098,0.989129562960375,4
"212",2,5.92506531774649,-0.84913770031454,-0.663368224017209,1.20791775391134,0.2,1.37808660861717,-0.642557250019053,4
"213",2,3.13665471727306,2.78381087688714,1.06288673997446,-4.46010154906006,0.216666666666667,4.58500098690736,3.07990355450202,4
"214",2,2.52737322461967,0.88998849164156,1.25769270735975,-1.32950201375337,0.233333333333333,1.83012746843497,0.819795902935233,4
"215",2,2.43654788526657,2.76651936923332,-0.603650484706554,0.380181272084342,0.25,0.713394496285278,-2.96068470191884,4
"216",2,4.10652909584853,2.73938990263433,0.462234777193043,-1.81085825418218,0.266666666666667,1.86892177631554,2.93874427609972,4
"217",2,3.5457307175755,-3.01531901233162,0.254671779446525,2.29042188950674,0.283333333333333,2.30453686175294,2.98029142832499,4
"218",2,4.97345760991236,-2.72640072451119,0.878435167450192,-1.20001154451612,0.3,1.48717048464028,-2.68653674443382,4
"219",2,3.0015180751771,-2.55521979295337,-1.89699357726664,2.92700625052605,0.316666666666667,3.48797222219579,3.1245994888647,4
